,average_time_per_episode,total_training_time,average_reward_obtained_test,num_trajectories
1,1.0604614424705505,106.04614424705505,95.75,100.0
2,0.034165940284729,3.4165940284729004,114.02,1000.0
3,0.11225238561630249,11.225238561630249,114.02,10000.0
